Kingdom,Phylum,Class,Order,Family,Genus,Species,OTU,SciName
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,UNKNOWN,99deb3c5ecb022ec05609ebd1112a557,Bacteroides UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,UNKNOWN,5bd6cf22f34d9d86f15452b438ebbd5e,UCG-005 UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,Butyricicoccus,UNKNOWN,3f9afe17105dd0c33bf41ce08824f362,Butyricicoccus UNKNOWN
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,UNKNOWN,cf42d6ef5b5f01ff0a0a2bf5b533682e,Bacillus UNKNOWN
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,UNKNOWN,UNKNOWN,cf709fde80daeca6c30e0c9470106e95,UNKNOWN UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae,UNKNOWN,4c974b834afe158c4265402ee0bfcbad,Muribaculaceae UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Ruminococcus]_torques_group,UNKNOWN,9b6b08a24a54e5b482f5a45e03dcb30e,[Ruminococcus]_torques_group UNKNOWN
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_coleohominis,ff3739dd5a3c35cf09f01a391ce07570,Lactobacillus Lactobacillus_coleohominis
Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,UNKNOWN,aae4c4ed528ae16ec417df816699cfdb,UCG-005 UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Ruminococcus]_gauvreauii_group,bacterium_ic1296,0a6b9615944301a29e20464d2ebb5ae1,[Ruminococcus]_gauvreauii_group bacterium_ic1296
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,95196021cd1185f319dc54ec39e5909e,UNKNOWN UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia,UNKNOWN,ab3f3c0ac31bcf5030f0a95cd65e6dfc,Dietzia UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UNKNOWN,UNKNOWN,UNKNOWN,c0d5395792eadbf5f62e8ffb14fa0262,UNKNOWN UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,UNKNOWN,a868201429067d69e423117dcd041d33,Prevotella UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter,UNKNOWN,321b21d39f1fae0b6891a2d33b1f43b3,Leucobacter UNKNOWN
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,UNKNOWN,039816547fd0ceef4d7da49f49d4295f,Christensenellaceae_R-7_group UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,UNKNOWN,dfed1d9825f6bc27002d7fcfe1382af1,Prevotella UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,UNKNOWN,da3b4b899cecf42ff30d58718834592a,Blautia UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,e9c788e08d5e698c0c90175a9770a1db,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,UNKNOWN,7b9c8d4a1896d84d92ab4820edd025a6,Staphylococcus UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,UNKNOWN,6a90057b6e7a186c4d4e8974cd089f3f,Lachnoclostridium UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,cb4b471edb8caad64360dabf56805648,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,UNKNOWN,bdbcdd7d9ad4bda54613d4199269e054,RF39 UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,UNKNOWN,d6a3d13597462524eba7a0d3161b3707,Corynebacterium UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Ruminococcus]_torques_group,UNKNOWN,dc41692600de807e3e76f265cdc14075,[Ruminococcus]_torques_group UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,UNKNOWN,120eba657e42a11a5c29f97b90f02035,Streptomyces UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,UNKNOWN,f6f54d074055654fd0a7f60b5e20bd83,Anaerostipes UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,32c87c7f19bd02a4b3034e1e241a5594,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,Butyricicoccus,Butyricicoccus_pullicaecorum,a1720628c4f47b9107208f814f56fcf5,Butyricicoccus Butyricicoccus_pullicaecorum
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,UNKNOWN,1bb0a05ea4868d16a70b2cf86788ad82,Corynebacterium UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,Clostridium_butyricum,821130ba72e86c335c55c269f31db0d0,Clostridium_sensu_stricto_1 Clostridium_butyricum
Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Facklamia,UNKNOWN,df12b9259965aa31198c552af5c61404,Facklamia UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,UNKNOWN,121a7bb9907b6ae9e7c3ee70a3478926,[Eubacterium]_coprostanoligenes_group UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Anaerotruncus,UNKNOWN,7c3d7711fd15460714ece118b35c0576,Anaerotruncus UNKNOWN
Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Jeotgalicoccus,UNKNOWN,bc6c345a2feb70d3210ba7f89530c5b0,Jeotgalicoccus UNKNOWN
Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,UNKNOWN,4d89ad5eed814a75e2cb87192beae18c,Campylobacter UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,5e2990e8ea901b1a6d8d6c6d04aa64e3,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,UNKNOWN,55b7688dfd42d9b2545d67bb5b0f086c,Acidaminococcus UNKNOWN
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelatoclostridium,bacterium_ic1391,bd5ab72117a5582f67a888c1f7e57ca7,Erysipelatoclostridium bacterium_ic1391
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,fa26159c15e12e9da511d8ab97470e70,UNKNOWN UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,UNKNOWN,740eb945241c8c46d32c3f1c7500a167,Corynebacterium UNKNOWN
Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,UNKNOWN,UNKNOWN,1ef54eec4229c8837f5fe5d5e13616b1,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,UNKNOWN,UNKNOWN,945184b6386c192c0066e0a98a154780,UNKNOWN UNKNOWN
Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,UNKNOWN,ec042dd9157cd4fd3632dac5f5046ea6,Helicobacter UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,UNKNOWN,65990c74559e4adfaa672a884ad7d464,Coprococcus UNKNOWN
Bacteria,Firmicutes,Bacilli,Lactobacillales,Catellicoccaceae,Catellicoccus,UNKNOWN,9aabf427cd30141b77059fbd9308e303,Catellicoccus UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,UNKNOWN,UNKNOWN,5b84aff1766e777420629a2a961de7ea,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,UNKNOWN,4b24f88ba7c9ed8f7ed37c1a6fb99010,RF39 UNKNOWN
Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Aliicoccus,UNKNOWN,07a99e7918bef0410508a6e192b70474,Aliicoccus UNKNOWN
Bacteria,Firmicutes,Bacilli,Lactobacillales,Catellicoccaceae,Catellicoccus,UNKNOWN,50fd1c9614c2cdbad76a0cee521fb46b,Catellicoccus UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UNKNOWN,UNKNOWN,8135beec331a8d558070c38b580e4b8e,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,UNKNOWN,8ce212aaf7d867e84eab351d75eeecfa,Lachnoclostridium UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,26d9472c382472841670239be53bf945,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,UNKNOWN,26c6e3ed14694582e207478c1f23c21f,Turicibacter UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UNKNOWN,UNKNOWN,1d8e4008a78b18d8c531f849f8974044,UNKNOWN UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,UNKNOWN,9ee978e0618349bf4c5086d70e0435f7,Barnesiella UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UNKNOWN,UNKNOWN,c54ecd701d322d197b9000b235740969,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,UNKNOWN,UNKNOWN,a8105e00e5ba88cba7ca18b9e04f23ea,UNKNOWN UNKNOWN
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1ec88d656e498328ff02e49832c43b4e,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,UNKNOWN,cc4a5e72dd15f27b320fc8fc6f703526,RF39 UNKNOWN
Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,UNKNOWN,f980a909308141ab17d7502f6c96d0ed,Monoglobus UNKNOWN
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,bacterium_QTYC46b,9f7b4d07d7ccf3fea6d2405bcc5f6d0d,JG30-KF-CM45 bacterium_QTYC46b
Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,UNKNOWN,ac4274f46d9ec670be0cfb4126304a8d,Oscillibacter UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,UNKNOWN,3161f181e8db59daa3b763e1af16a9ac,Succinivibrio UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Ruminococcus]_torques_group,UNKNOWN,6145d5800bec71cdd01246b13a463feb,[Ruminococcus]_torques_group UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Cloacibacterium,UNKNOWN,8612a638846acf832935cb932a1f0398,Cloacibacterium UNKNOWN
Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,Peptococcus,UNKNOWN,34516299d3d7d75b6073b7c2eb5c90e5,Peptococcus UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Shuttleworthia,UNKNOWN,769723e5a9c6312f2ee3ab2781ac8ad6,Shuttleworthia UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,UNKNOWN,25bf7b31746631bbb8582ebe892fe837,Clostridia_UCG-014 UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_NK3B31_group,UNKNOWN,72b8d567c51d457b1905c657e890b0dd,Prevotellaceae_NK3B31_group UNKNOWN
Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,UNKNOWN,1fdba116464c7374661f35df88d8e9df,RF39 UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,UNKNOWN,cb41ecd0e43a34a551cec6cb76a79843,Corynebacterium UNKNOWN
Bacteria,Firmicutes,Bacilli,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,bbf2b289e31d72bbcdadc7d1ace6650e,UNKNOWN UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-003,UNKNOWN,f5bfbf665081e0133bdcba9fcfc6023d,Prevotellaceae_UCG-003 UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,373719c1788463353f71998ae385aedd,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes_butyraticus,396d927449d38b84753ca035ca7dc6e3,Anaerostipes Anaerostipes_butyraticus
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelatoclostridium,Massiliomicrobiota_timonensis,2e81e4d1a54e1636af43e46fa332ab11,Erysipelatoclostridium Massiliomicrobiota_timonensis
Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,UNKNOWN,e98726059c7d1610725092828c9402bc,Clostridia_UCG-014 UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,UNKNOWN,baa4a548303a7f200ccc1ece3de79401,Clostridia_UCG-014 UNKNOWN
Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerosphaera,UNKNOWN,dcf6e0b538afafafbc0ceaa44bf57cf2,Aerosphaera UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,DTU089,UNKNOWN,e367dacc4cf58de7164775e5899d4ab2,DTU089 UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UNKNOWN,UNKNOWN,756e9c33696716a5484135c832f18f12,UNKNOWN UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_plebeius,9db6065dfa5f306778c1a370f3267d73,Bacteroides Bacteroides_plebeius
Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UNKNOWN,UNKNOWN,237d598b4c7b15c260edaa3c6ad796ba,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UNKNOWN,UNKNOWN,470d7207f35773199407525ff9425901,UNKNOWN UNKNOWN
Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Bilophila,UNKNOWN,27f098662c8f87b4aaff903d9c0f28d3,Bilophila UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,UCG-008,UNKNOWN,adb3b44f743586c33d9be6bd90d9dd1c,UCG-008 UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,3790e77bc2b9215b7a1793f6b8bf3040,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UNKNOWN,UNKNOWN,0c570ae08ebbe801fa6a3e8a24678138,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,Butyricicoccus,UNKNOWN,6d52536b55ab19ff41c247db9d081d01,Butyricicoccus UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UNKNOWN,UNKNOWN,336df658726176652c5516c7791164c1,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,UNKNOWN,3fca78fa8708928a22957b2931655c25,Faecalibacterium UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,Odoribacter_sp.,bf7680a97a616fe3bc07e3eae5a75a57,Odoribacter Odoribacter_sp.
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,2799ad5c90e307f0e897fecda5a2924e,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,UNKNOWN,UNKNOWN,UNKNOWN,e603a72ebbc7a4fcb5a657b52c3e8c50,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Eubacterium]_hallii_group,UNKNOWN,20e5e4f379b70d0a78ea6b1957180261,[Eubacterium]_hallii_group UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_clarus,547ed9d63f007845c48db64ef3e5aab6,Bacteroides Bacteroides_clarus
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,UNKNOWN,3001460c772727615c37fd5f4c87489c,Faecalibacterium UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,UNKNOWN,3259bfe30e19860d3c2c69d345167503,Alistipes UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_NK3B31_group,metagenome,f1eb372635240322c36cc8d43ad0b70f,Prevotellaceae_NK3B31_group metagenome
Bacteria,Firmicutes,Bacilli,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,5f0568df32fc4fe72b2b463608130030,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerosporobacter,Caecibacterium_sporoformans,1a2ccf46173284f8faddf904d183a8f0,Anaerosporobacter Caecibacterium_sporoformans
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,Odoribacter_splanchnicus,a730ef0685ea600be854be1842a6b362,Odoribacter Odoribacter_splanchnicus
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,UNKNOWN,8e83545b2fcd320f564329ceffafe4fd,Corynebacterium UNKNOWN
Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,UNKNOWN,a7fe69d61cb22afa7516c62655f3db91,RF39 UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,UNKNOWN,b14d091a54c8fbdb4d5c73e787db08c3,Alistipes UNKNOWN
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,UNKNOWN,9fec7bdd6bd88e710bd69b15692e54a0,Streptococcus UNKNOWN
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,UNKNOWN,8df399e29acb5a583f449a82db4e17c9,Lactobacillus UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,UNKNOWN,dab8f37d373dabf32571eabc0afecf00,Clostridia_UCG-014 UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,UNKNOWN,b1e981219f9b047df26c92a9c732b845,Faecalibacterium UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerosporobacter,Caecibacterium_sporoformans,f443ccdb6d3022f1905949cf973a06e0,Anaerosporobacter Caecibacterium_sporoformans
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_NK3B31_group,UNKNOWN,65f42909a58880d0d55e07256a7a3063,Prevotellaceae_NK3B31_group UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,UNKNOWN,c2fe9ca3e89d8a95043ee6673be0211a,Bacteroides UNKNOWN
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,UNKNOWN,UNKNOWN,cb3bfa7ac2b500c6a49d88ce9412dbea,UNKNOWN UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,UNKNOWN,df031cac71bcde495c611bd4fac2b75a,Brevibacterium UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,UNKNOWN,66bbfda64d0998cc22bd833f4bbfd1cd,Paracoccus UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,UNKNOWN,0bae11e18b7d5b6f905fcb2cecf94bcf,Clostridia_UCG-014 UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Gulosibacter,UNKNOWN,003ec3769586bba2e2fcd44397f96010,Gulosibacter UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,0a39f269a92286a2fc485a177298da7a,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,fa2bd2f1500f2aadfa41c605e68f78c0,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,UNKNOWN,26736c7ee02864e6bbab37424d69a4ed,Christensenellaceae_R-7_group UNKNOWN
Bacteria,Firmicutes,Bacilli,Lactobacillales,Vagococcaceae,Vagococcus,UNKNOWN,737c098d1007948d40e6cbaf904b72d9,Vagococcus UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,UNKNOWN,d150d6fad77ceca71da50f4a347bbdee,Bacteroides UNKNOWN
Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,UNKNOWN,31b93b8630809d6db52de859ea7cfadc,RF39 UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UNKNOWN,UNKNOWN,91b0367b2e0220b4d5c350fb36f64194,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UNKNOWN,UNKNOWN,8f003929e210470eb85ae81509cb2dd2,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,7317c9f2a1bb7a1ea03833006796adf5,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,UNKNOWN,48782307120574c67aaa25ec7ce686ba,Bacillus UNKNOWN
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,UNKNOWN,94928715987dcb9638dd5c0e8f9b20f4,Christensenellaceae_R-7_group UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,4f73103c89da8800036a75ac5df9fb74,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,UNKNOWN,d42043a89d1f77316ed9308efc3f8d20,Monoglobus UNKNOWN
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_coleohominis,38a8f24e2302d5e7f6a638ebf45022b0,Lactobacillus Lactobacillus_coleohominis
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,78ecf81f40fe71dc4e57cbea818edc46,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum,UNKNOWN,28c3ba065abde19f9fce22efdac8a8c5,Subdoligranulum UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,UNKNOWN,UNKNOWN,UNKNOWN,3aff0c61231473669fac5d530978d704,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,Butyricicoccus,UNKNOWN,ed66aa963091de4dc1cebfd873416311,Butyricicoccus UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,240fdca31693a4ace2c8f24a85af411a,UNKNOWN UNKNOWN
Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Bilophila,UNKNOWN,73d9a139e017712e591ccbb4cb1ac896,Bilophila UNKNOWN
Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,UNKNOWN,f4e8893bdf367adf35ebbd17b1e5ddfb,Treponema UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Wohlfahrtiimonadaceae,Ignatzschineria,UNKNOWN,bc7a77329abe9a57ec2b7439770deb1c,Ignatzschineria UNKNOWN
Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium_mortiferum,a89b9d266a59c494418f5b0289b2a1b8,Fusobacterium Fusobacterium_mortiferum
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_Ga6A1_group,UNKNOWN,f278701143062813b9855df7e5c03f24,Prevotellaceae_Ga6A1_group UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UNKNOWN,UNKNOWN,UNKNOWN,22f1fa0bdcc19746dee080bcc12a1840,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_coleohominis,2331ca1e90c178845af3b2f3d02a9fba,Lactobacillus Lactobacillus_coleohominis
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,UNKNOWN,82ceff680c35ed88141a36e9835af518,Blautia UNKNOWN
Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,UNKNOWN,28c9a65c323f6b849c72a31e75f4251f,Helicobacter UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Ruminococcus]_torques_group,UNKNOWN,40db8c0b75a0bed2dbe412e4eb649e91,[Ruminococcus]_torques_group UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,UNKNOWN,UNKNOWN,a090ad6f60cae1341013de4691a769fc,UNKNOWN UNKNOWN
